,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
1539,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,French,La Petite Joie,4.5,43,577 Union Ave,(347) 457-6917,41,1,42
1540,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Italian,Montesacro Pinseria Brooklyn,4.5,256,432 Union Ave,(347) 916-1062,12,4,16
1541,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Steakhouses,DeStefano's Steakhouse,4.5,1025,593 Lorimer St,(718) 384-2836,12,4,16
1542,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Italian,Pomp and Circumstance,5.0,161,577 Lorimer St,(718) 387-4861,12,4,16
1543,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Lebanese,Magdalene,4.5,66,524 Lorimer St,(347) 508-8280,12,4,16
1544,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Mediterranean,Dar 525,4.5,572,525 Grand St,(347) 422-0401,12,4,16
1545,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Ramen,Suzume,4.0,359,545 Lorimer St,(718) 486-0200,12,4,16
1546,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,American (New),Traif,4.5,2035,229 S 4th St,(347) 844-9578,12,4,16
1547,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Beer Bar,Northern Bell,4.0,328,612 Metropolitan Ave,(718) 388-9040,12,4,16
1548,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Dim Sum,Kings Co Imperial,4.0,399,20 Skillman Ave,(718) 610-2000,12,4,16
1549,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Italian,Pecoraro Latteria,5.0,63,636 Metropolitian Ave,(347) 690-1200,12,4,16
1550,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Japanese,Okonomi,4.5,523,150 Ainslie St,(929) 295-0480,12,4,16
1551,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Italian,Lilia,4.0,1207,567 Union Ave,(718) 576-3095,12,4,16
1552,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Chicken Wings,Mad For Chicken,4.5,194,617 Grand St,(917) 909-1353,12,4,16
1553,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Latin American,Carneval,4.0,201,507 Grand St,(347) 721-3193,12,4,16
1554,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Ramen,YUJI Ramen,4.0,140,150 Ainslie St,(347) 721-3193,12,4,16
1555,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Vegetarian,Tofubox,5.0,124,632 Grand St,(718) 388-4232,12,4,16
1556,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Peruvian,Llama Inn,4.0,711,50 Withers St,(718) 387-3434,12,4,16
1557,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Cocktail Bars,Ammazzacaffè,4.5,310,702 Grand St,(929) 250-2875,12,4,16
1558,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Mexican,Xixa,4.5,679,241 S 4th St,(718) 388-8860,12,4,16
1559,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Ramen,RYUJIN,4.0,349,513 Grand St,(718) 709-9888,12,4,16
1560,Lenox Ave & W 126 St,40.808442,-73.9452087,American (New),Corner Social,3.5,1250,321 Malcolm X Blvd,(212) 510-8552,15,15,30
1561,Lenox Ave & W 126 St,40.808442,-73.9452087,American (Traditional),Red Rooster Harlem,3.5,3811,310 Lenox Ave,(212) 792-9001,15,15,30
1562,Lenox Ave & W 126 St,40.808442,-73.9452087,Italian,Babbalucci,4.0,471,331 Lenox Ave,(646) 918-6572,15,15,30
1563,Lenox Ave & W 126 St,40.808442,-73.9452087,Southern,Sylvia's Restaurant,3.5,2145,328 Malcolm X Blvd,(212) 996-0660,15,15,30
1564,Lenox Ave & W 126 St,40.808442,-73.9452087,Sushi Bars,Yuzu,4.0,222,350 Lenox Ave,(646) 861-3883,15,15,30
1565,Lenox Ave & W 126 St,40.808442,-73.9452087,Pizza,Sottocasa Pizzeria - Harlem,4.5,344,227 Lenox Ave,(646) 928-4870,15,15,30
1566,Lenox Ave & W 126 St,40.808442,-73.9452087,Burgers,Harlem Shake,3.5,1156,100 W 124th St,(212) 222-8300,15,15,30
1567,Lenox Ave & W 126 St,40.808442,-73.9452087,Soul Food,Jacob Soul Food Restaurant,4.0,400,373 Lenox Ave,(212) 866-3663,15,15,30
1568,Lenox Ave & W 126 St,40.808442,-73.9452087,Cocktail Bars,Cantina Taqueria & Tequila Bar,3.5,312,329 Lenox,(646) 755-8864,15,15,30
1569,Lenox Ave & W 126 St,40.808442,-73.9452087,Noodles,The Noodle,4.5,281,370 Malcolm X Blvd,(646) 850-0208,15,15,30
1570,Lenox Ave & W 126 St,40.808442,-73.9452087,Indian,Indian Summer Harlem,4.5,164,239 Lenox Ave,(646) 952-0300,15,15,30
1571,Lenox Ave & W 126 St,40.808442,-73.9452087,American (New),Archer & Goat,4.5,188,187 Lenox Ave,(917) 261-6602,15,15,30
1572,Lenox Ave & W 126 St,40.808442,-73.9452087,Lounges,Cove Lounge,3.5,303,325 Malcolm X Blvd,(212) 222-5708,15,15,30
1573,Lenox Ave & W 126 St,40.808442,-73.9452087,Southern,Ginny's Supper Club,3.5,190,310 Lenox Ave,(212) 421-3821,15,15,30
1574,Lenox Ave & W 126 St,40.808442,-73.9452087,French,Renaissance Harlem,4.0,342,2245 Adam Clayton Powell,(646) 838-7604,15,15,30
1575,Lenox Ave & W 126 St,40.808442,-73.9452087,Peruvian,Harlemite Peruvian Cuisine,5.0,10,231 Lenox Ave,(646) 682-7432,15,15,30
1576,Lenox Ave & W 126 St,40.808442,-73.9452087,Southern,Melba's Restaurant,4.0,1755,300 W 114th St,(212) 864-7777,15,15,30
1577,Lenox Ave & W 126 St,40.808442,-73.9452087,American (Traditional),BLVD Bistro,4.0,1400,2149 Frederick Douglass Blvd,(212) 678-6200,15,15,30
1578,Lenox Ave & W 126 St,40.808442,-73.9452087,French,Maison Harlem,4.0,577,341 St Nicholas Ave,(212) 222-9224,15,15,30
1579,Lenox Ave & W 126 St,40.808442,-73.9452087,Seafood,B2runch Harlem,4.0,337,271 W 119th St,(212) 280-2248,15,15,30
1580,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Steakhouses,DeStefano's Steakhouse,4.5,1025,593 Lorimer St,(718) 384-2836,14,2,16
1581,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Peruvian,Llama Inn,4.0,711,50 Withers St,(718) 387-3434,14,2,16
1582,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Breakfast & Brunch,Silver Light Tavern,5.0,108,689 Lorimer St,(718) 963-0384,14,2,16
1583,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Italian,Lilia,4.0,1207,567 Union Ave,(718) 576-3095,14,2,16
1584,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,American (New),Traif,4.5,2035,229 S 4th St,(347) 844-9578,14,2,16
1585,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Italian,Pomp and Circumstance,5.0,161,577 Lorimer St,(718) 387-4861,14,2,16
1586,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Italian,Montesacro Pinseria Brooklyn,4.5,256,432 Union Ave,(347) 916-1062,14,2,16
1587,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Beer Bar,Northern Bell,4.0,328,612 Metropolitan Ave,(718) 388-9040,14,2,16
1588,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Dim Sum,Kings Co Imperial,4.0,399,20 Skillman Ave,(718) 610-2000,14,2,16
1589,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Middle Eastern,Pita Palace,5.0,296,413 Graham Ave,(718) 383-0550,14,2,16
1590,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Breakfast & Brunch,Reunion,4.0,633,544 Union Ave,(718) 599-3670,14,2,16
1591,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Breweries,TALEA Beer,4.5,130,87 Richardson St,(718) 599-3670,14,2,16
1592,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Italian,Pecoraro Latteria,5.0,63,636 Metropolitian Ave,(347) 690-1200,14,2,16
1593,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Mexican,Xixa,4.5,679,241 S 4th St,(718) 388-8860,14,2,16
1594,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Mediterranean,Hummus Market,4.5,219,361 Graham Ave,(718) 599-5600,14,2,16
1595,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Mexican,Mesa Coyoacan,4.0,828,372 Graham Ave,(718) 782-8171,14,2,16
1596,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Moroccan,Cafe Mogador,4.5,1416,133 Wythe Ave,(718) 486-9222,14,2,16
1597,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Pubs,TØRST,4.5,445,615 Manhattan Ave,(718) 389-6034,14,2,16
1598,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Mediterranean,Dar 525,4.5,572,525 Grand St,(347) 422-0401,14,2,16
1599,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,American (New),Bernie's,4.5,124,332 Driggs Ave,(347) 529-6400,14,2,16
1600,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Cocktail Bars,Ammazzacaffè,4.5,310,702 Grand St,(929) 250-2875,20,1,21
1601,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Taiwanese,Win Son,4.0,737,159 Graham Ave,(347) 457-6010,20,1,21
1602,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Vegetarian,Tofubox,5.0,124,632 Grand St,(718) 388-4232,20,1,21
1603,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Venezuelan,Casa Ora,4.5,249,148 Meserole St,(718) 223-3116,20,1,21
1604,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,American (New),Traif,4.5,2035,229 S 4th St,(347) 844-9578,20,1,21
1605,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Steakhouses,DeStefano's Steakhouse,4.5,1025,593 Lorimer St,(718) 384-2836,20,1,21
1606,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Mediterranean,Dar 525,4.5,572,525 Grand St,(347) 422-0401,20,1,21
1607,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Chicken Wings,Mad For Chicken,4.5,194,617 Grand St,(917) 909-1353,20,1,21
1608,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Italian,Montesacro Pinseria Brooklyn,4.5,256,432 Union Ave,(347) 916-1062,20,1,21
1609,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Italian,Testo,4.5,242,141 Leonard St,(718) 388-4810,20,1,21
1610,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Pakistani,BK JANI,4.0,422,679 Grand St,(347) 460-5110,20,1,21
1611,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Lebanese,Magdalene,4.5,66,524 Lorimer St,(347) 508-8280,20,1,21
1612,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Latin American,Carneval,4.0,201,507 Grand St,(347) 721-3193,20,1,21
1613,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Ramen,RYUJIN,4.0,349,513 Grand St,(718) 709-9888,20,1,21
1614,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Vegan,Modern Love Brooklyn,4.0,681,317 Union Ave,(929) 298-0626,20,1,21
1615,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Mexican,Xixa,4.5,679,241 S 4th St,(718) 388-8860,20,1,21
1616,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Cocktail Bars,Pizzette,4.5,78,191 Graham Ave,(917) 909-1555,20,1,21
1617,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Japanese,Okonomi,4.5,523,150 Ainslie St,(929) 295-0480,20,1,21
1618,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Vietnamese,Lucys Vietnamese,4.5,11,649 Grand St,(347) 223-4909,20,1,21
1619,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Beer Bar,Northern Bell,4.0,328,612 Metropolitan Ave,(718) 388-9040,20,1,21
1620,31 St & Hoyt Ave N,40.7711528,-73.9170074,Mediterranean,Anassa Taverna Astoria,4.5,210,28-10 Astoria Blvd,(718) 721-5050,20,14,34
1621,31 St & Hoyt Ave N,40.7711528,-73.9170074,Australian,The Thirsty Koala,4.5,1251,35-12 Ditmars Blvd,(718) 626-5430,20,14,34
1622,31 St & Hoyt Ave N,40.7711528,-73.9170074,Gastropubs,The Bonnie,4.0,791,29-12 23rd Ave,(718) 274-2105,20,14,34
1623,31 St & Hoyt Ave N,40.7711528,-73.9170074,Pizza,Macoletta Brick Oven Pizzeria,4.5,222,28-15 24th Ave,(718) 777-4992,20,14,34
1624,31 St & Hoyt Ave N,40.7711528,-73.9170074,Mediterranean,SVL Souvlaki Bar,4.0,268,3018 Astoria Blvd,(718) 406-9141,20,14,34
1625,31 St & Hoyt Ave N,40.7711528,-73.9170074,Pizza,Basil Brick Oven Pizza,4.0,548,28-17 Astoria Blvd,(718) 204-1205,20,14,34
1626,31 St & Hoyt Ave N,40.7711528,-73.9170074,Seafood,Off The Hook Raw Bar & Grill,4.0,518,28-08 34th St,(718) 721-2112,20,14,34
1627,31 St & Hoyt Ave N,40.7711528,-73.9170074,Steakhouses,Meet The Meat,4.5,418,2392 21st St,(917) 832-7984,20,14,34
1628,31 St & Hoyt Ave N,40.7711528,-73.9170074,French,Chez Olivia,4.5,73,29-11 23rd Ave,(718) 204-0952,20,14,34
1629,31 St & Hoyt Ave N,40.7711528,-73.9170074,Greek,Telly's Taverna,4.0,457,28-13 23rd Ave,(718) 728-9056,20,14,34
1630,31 St & Hoyt Ave N,40.7711528,-73.9170074,Mediterranean,Elias Corner,3.5,214,2402 31st St,(718) 932-1510,20,14,34
1631,31 St & Hoyt Ave N,40.7711528,-73.9170074,Bars,The Sparrow Tavern,4.0,567,24-01 29th St,(718) 606-2260,20,14,34
1632,31 St & Hoyt Ave N,40.7711528,-73.9170074,Cajun/Creole,Sugar Freak,4.0,2063,37-11 30th Ave,(718) 606-1900,20,14,34
1633,31 St & Hoyt Ave N,40.7711528,-73.9170074,American (New),The Pomeroy,4.5,327,36-12 Ditmars Blvd,(718) 721-1579,20,14,34
1634,31 St & Hoyt Ave N,40.7711528,-73.9170074,Greek,Jimbos Restaurant and Bar,4.0,33,3005 Astoria Blvd,(718) 204-2087,20,14,34
1635,31 St & Hoyt Ave N,40.7711528,-73.9170074,Indian,Seva Indian Cuisine,4.5,1429,34-11 30th Ave,(718) 626-4440,20,14,34
1636,31 St & Hoyt Ave N,40.7711528,-73.9170074,Brazilian,Favela Grill,4.0,281,33-18 28th Ave,(718) 545-8250,20,14,34
1637,31 St & Hoyt Ave N,40.7711528,-73.9170074,Ramen,HinoMaru Ramen,4.0,955,33-18 Ditmars Blvd,(718) 777-0228,20,14,34
1638,31 St & Hoyt Ave N,40.7711528,-73.9170074,Italian,Trattoria L'incontro,4.5,1113,21-76 31st St,(718) 721-3532,20,14,34
1639,31 St & Hoyt Ave N,40.7711528,-73.9170074,Italian,Vite Vinosteria,4.5,689,31-05 34th St,(718) 278-8483,20,14,34
1640,Astoria Park S & Shore Blvd,40.7767,-73.927631,Steakhouses,Meet The Meat,4.5,418,2392 21st St,(917) 832-7984,17,13,30
1641,Astoria Park S & Shore Blvd,40.7767,-73.927631,Cocktail Bars,Arcadia Bar & Kitchen,4.5,140,12-21 Astoria Blvd,(347) 730-6181,17,13,30
1642,Astoria Park S & Shore Blvd,40.7767,-73.927631,Italian,Palermo Restaurant & Bar,4.5,300,2392 21st St,(718) 267-0010,17,13,30
1643,Astoria Park S & Shore Blvd,40.7767,-73.927631,Mediterranean,Anassa Taverna Astoria,4.5,210,28-10 Astoria Blvd,(718) 721-5050,17,13,30
1644,Astoria Park S & Shore Blvd,40.7767,-73.927631,Italian,Vesta,4.5,755,21-02 30th Ave,(718) 545-5550,17,13,30
1645,Astoria Park S & Shore Blvd,40.7767,-73.927631,Italian,Trattoria Ora,4.5,61,1801 Astoria Blvd,(718) 433-9680,17,13,30
1646,Astoria Park S & Shore Blvd,40.7767,-73.927631,Mexican,Fresco's Cantina,4.5,291,12-14 31st Ave,(347) 808-7338,17,13,30
1647,Astoria Park S & Shore Blvd,40.7767,-73.927631,American (New),Zeus Kitchen,4.5,79,27-24 21st St,(718) 606-1904,17,13,30
1648,Astoria Park S & Shore Blvd,40.7767,-73.927631,Beer Bar,"Mosaic Craft Cocktail, Beer & Wine Bar",4.5,329,25-19 24th Ave,(718) 728-0708,17,13,30
1649,Astoria Park S & Shore Blvd,40.7767,-73.927631,Pizza,Macoletta Brick Oven Pizzeria,4.5,222,28-15 24th Ave,(718) 777-4992,17,13,30
1650,Astoria Park S & Shore Blvd,40.7767,-73.927631,Pizza,Basil Brick Oven Pizza,4.0,548,28-17 Astoria Blvd,(718) 204-1205,17,13,30
1651,Astoria Park S & Shore Blvd,40.7767,-73.927631,Middle Eastern,Pita Hot,4.0,309,25-13 30th Ave,(718) 932-8282,17,13,30
1652,Astoria Park S & Shore Blvd,40.7767,-73.927631,Sandwiches,Compton's,4.5,228,30-02 14th St,(917) 745-0573,17,13,30
1653,Astoria Park S & Shore Blvd,40.7767,-73.927631,Greek,BZ Grill,4.0,692,2702 Astoria Blvd,(718) 932-7858,17,13,30
1654,Astoria Park S & Shore Blvd,40.7767,-73.927631,Pizza,Bellucci Pizza,4.5,176,2904 30th Ave,(718) 971-1074,17,13,30
1655,Astoria Park S & Shore Blvd,40.7767,-73.927631,Coffee & Tea,Astoria Provisions,4.0,209,12-23 Astoria Blvd,(917) 396-4002,17,13,30
1656,Astoria Park S & Shore Blvd,40.7767,-73.927631,Mediterranean,SVL Souvlaki Bar,4.0,268,3018 Astoria Blvd,(718) 406-9141,17,13,30
1657,Astoria Park S & Shore Blvd,40.7767,-73.927631,Bars,The Sparrow Tavern,4.0,567,24-01 29th St,(718) 606-2260,17,13,30
1658,Astoria Park S & Shore Blvd,40.7767,-73.927631,Greek,Gregory's 26 Corner Taverna,4.0,241,2602 23rd Ave,(718) 777-5511,17,13,30
1659,Astoria Park S & Shore Blvd,40.7767,-73.927631,Parks,Astoria Park,4.5,296,19 19th St,(646) 684-9358,17,13,30
1660,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,American (New),Clay,4.0,192,553 Manhattan Ave,(212) 729-1850,26,3,29
1661,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Bars,Angel of Harlem,3.5,694,2272 Frederick Douglass Blvd,(212) 316-0350,26,3,29
1662,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Cocktail Bars,Sugar Monk,4.5,163,2292 Frederick Douglass Blvd,(917) 409-0028,26,3,29
1663,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,French,Maison Harlem,4.0,577,341 St Nicholas Ave,(212) 222-9224,26,3,29
1664,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Bars,Enoteca Harlem,5.0,38,2220 Frederick Douglas,(212) 222-9224,26,3,29
1665,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Italian,Vinatería,4.0,625,2211 Frederick Douglass Blvd,(212) 662-8462,26,3,29
1666,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Seafood,B2runch Harlem,4.0,337,271 W 119th St,(212) 280-2248,26,3,29
1667,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,American (Traditional),BLVD Bistro,4.0,1400,2149 Frederick Douglass Blvd,(212) 678-6200,26,3,29
1668,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Seafood,Harlem Seafood Soul,4.0,66,125th Street & Adam Clayton Powell Jr Blvd,(646) 533-8518,26,3,29
1669,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Pizza,Sottocasa Pizzeria - Harlem,4.5,344,227 Lenox Ave,(646) 928-4870,26,3,29
1670,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Sports Bars,The Fox,4.0,33,2224 Frederick Douglass Blvd,(212) 500-6175,26,3,29
1671,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Southern,Melba's Restaurant,4.0,1755,300 W 114th St,(212) 864-7777,26,3,29
1672,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Bars,La Diagonal,4.0,271,185 St Nicholas Ave,(212) 418-1220,26,3,29
1673,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Barbeque,Dinosaur Bar-B-Que,4.0,3484,700 W 125th St,(212) 694-1777,26,3,29
1674,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,American (New),Archer & Goat,4.5,188,187 Lenox Ave,(917) 261-6602,26,3,29
1675,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Italian,Babbalucci,4.0,471,331 Lenox Ave,(646) 918-6572,26,3,29
1676,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Seafood,LoLo's Seafood Shack,4.0,826,303 W 116th St,(646) 649-3356,26,3,29
1677,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Italian,Pisticci,4.0,1037,125 La Salle St,(212) 932-3500,26,3,29
1678,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Italian,Lido,4.0,1197,2168 Frederick Douglass Blvd,(646) 490-8575,26,3,29
1679,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Pizza,Dado's Pizza,4.5,30,341 St Nicholas Ave,(646) 547-1414,26,3,29
1680,Oakland Ave,40.7376037,-74.0524783,Cocktail Bars,Low Fidelity,4.5,193,328 Palisade Ave,(201) 795-3600,8,17,25
1681,Oakland Ave,40.7376037,-74.0524783,Sandwiches,Veloce Specialty Sandwiches,5.0,68,457 Baldwin Ave,(201) 267-9555,8,17,25
1682,Oakland Ave,40.7376037,-74.0524783,Italian,Corto,4.0,277,507 Palisade Ave,(201) 420-6290,8,17,25
1683,Oakland Ave,40.7376037,-74.0524783,Tacos,Pico Taco,4.0,111,418 Baldwin Ave,(201) 942-2967,8,17,25
1684,Oakland Ave,40.7376037,-74.0524783,Pizza,Renato's Pizza Masters,4.0,479,278 Central Ave,(201) 659-2232,8,17,25
1685,Oakland Ave,40.7376037,-74.0524783,American (Traditional),Ed & Mary's,4.5,100,174 Coles St,(201) 839-5604,8,17,25
1686,Oakland Ave,40.7376037,-74.0524783,Cocktail Bars,Emma's ,4.0,101,4 Path Plz,(201) 222-1600,8,17,25
1687,Oakland Ave,40.7376037,-74.0524783,American (New),The Hamilton Inn,4.0,814,708 Jersey Ave,(201) 839-5818,8,17,25
1688,Oakland Ave,40.7376037,-74.0524783,Bangladeshi,Korai Kitchen,5.0,328,576 Summit Ave,(201) 721-6566,8,17,25
1689,Oakland Ave,40.7376037,-74.0524783,Indian,Swadist Restaurant,4.5,202,715 Newark Ave,(201) 721-5152,8,17,25
1690,Oakland Ave,40.7376037,-74.0524783,Bakeries,Rizzo's Bakery,4.5,126,208 Central Ave,(201) 653-7248,8,17,25
1691,Oakland Ave,40.7376037,-74.0524783,Barbeque,Hamilton Pork,4.0,602,247 10th St,(201) 957-7245,8,17,25
1692,Oakland Ave,40.7376037,-74.0524783,Bars,Jersey Social,4.0,69,837 Jersey Ave,(201) 222-7447,8,17,25
1693,Oakland Ave,40.7376037,-74.0524783,Cafes,Box Cafe,5.0,26,115 Palisade Ave,(201) 428-9475,8,17,25
1694,Oakland Ave,40.7376037,-74.0524783,Szechuan,King Szechuan Palace,3.5,156,83 Reservoir Ave,(201) 222-6888,8,17,25
1695,Oakland Ave,40.7376037,-74.0524783,Delis,Andrea Salumeria,5.0,305,247 Central Ave,(201) 653-1666,8,17,25
1696,Oakland Ave,40.7376037,-74.0524783,Mexican,Mezcal Kitchen JC,4.0,160,665-A Newark Ave,(201) 918-5803,8,17,25
1697,Oakland Ave,40.7376037,-74.0524783,Sushi Bars,Ozu Foods,4.5,140,106 Hutton St,(201) 205-2323,8,17,25
1698,Oakland Ave,40.7376037,-74.0524783,Bars,Northern Soul Kitchen & Bar,4.0,181,700 1st St,(201) 217-8784,8,17,25
1699,Oakland Ave,40.7376037,-74.0524783,Bakeries,Philippine Bread House,4.0,275,530 Newark Ave,(201) 659-1753,8,17,25
1700,Hilltop,40.7311689,-74.0575736,American (New),Cellar 335,4.5,728,335 Newark Ave,(201) 222-1422,11,15,26
1701,Hilltop,40.7311689,-74.0575736,Bangladeshi,Korai Kitchen,5.0,328,576 Summit Ave,(201) 721-6566,11,15,26
1702,Hilltop,40.7311689,-74.0575736,Cocktail Bars,Emma's ,4.0,101,4 Path Plz,(201) 222-1600,11,15,26
1703,Hilltop,40.7311689,-74.0575736,Caribbean,Freetown Road Project Eatery,4.0,90,640 Newark Ave,(201) 653-6533,11,15,26
1704,Hilltop,40.7311689,-74.0575736,Coffee & Tea,Cafe Peanut,4.5,97,586 Newark Ave,(201) 721-6270,11,15,26
1705,Hilltop,40.7311689,-74.0575736,Sushi Bars,Sushi By Bou - Jersey City,4.5,264,218 Newark Ave,(201) 614-3660,11,15,26
1706,Hilltop,40.7311689,-74.0575736,Cocktail Bars,Low Fidelity,4.5,193,328 Palisade Ave,(201) 795-3600,11,15,26
